Freq_MHz,Timestamp_ms,RSSI_dBm,Data_Hex
916.41,7505,-74.0,N/A
916.64,7556,-74.0,N/A
916.87,7648,-74.0,N/A
917.11,7706,-74.0,N/A
917.34,7756,-74.0,N/A
917.58,7808,-74.0,N/A
917.81,7869,-74.0,N/A
918.05,7921,-74.0,N/A
918.28,7978,-74.0,N/A
918.52,8030,-74.0,N/A
918.75,8130,-74.0,N/A
918.98,8179,-74.0,N/A
919.22,8236,-74.0,N/A
919.45,8295,-74.0,N/A
919.69,8350,-74.0,N/A
919.92,8405,-74.0,N/A
920.16,8461,-74.0,N/A
920.39,8514,-74.0,N/A
920.62,8607,-74.0,N/A
920.86,8664,-74.0,N/A
921.09,8721,-74.0,N/A
921.33,8774,-74.0,N/A
921.56,8830,-74.0,N/A
921.80,8894,-74.0,N/A
922.03,8952,-74.0,N/A
922.27,9007,-74.0,N/A
922.50,9105,-74.0,N/A
922.73,9158,-74.0,N/A
922.97,9213,-74.0,N/A
923.20,9270,-74.0,N/A
923.44,9323,-74.0,N/A
923.67,9377,-74.0,N/A
923.91,9437,-74.0,N/A
924.14,9499,-74.0,N/A
924.37,9594,-74.0,N/A
924.61,9651,-74.0,N/A
924.84,9713,-74.0,N/A
925.08,9770,-74.0,N/A
925.31,9827,-74.0,N/A
925.55,9889,-74.0,N/A
925.78,9949,-74.0,N/A
926.02,10020,-74.0,N/A
926.25,10122,-74.0,N/A
926.48,10178,-74.0,N/A
926.72,10239,-74.0,N/A
926.95,10306,-74.0,N/A
927.19,10367,-74.0,N/A
927.42,10431,-74.0,N/A
927.66,10497,-74.0,N/A
927.89,10553,-74.0,N/A
900.00,10651,-74.0,N/A
900.23,10711,-74.0,N/A
900.47,10773,-74.0,N/A
900.70,10838,-74.0,N/A
900.94,10898,-74.0,N/A
901.17,10954,-74.0,N/A
901.41,11016,-74.0,N/A
901.64,11077,-74.0,N/A
901.87,11180,-74.0,N/A
902.11,11240,-74.0,N/A
902.34,11301,-74.0,N/A
902.58,11363,-74.0,N/A
902.81,11424,-74.0,N/A
903.05,11486,-74.0,N/A
